"year","Species","totB","SSB","Catch","Climate","Frate","Region","Model","Scenario"
2074,"COD",644751.801512831,119502.82027011,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2074,"ATF",1664568.6223144,605934.702618997,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2075,"POL",3500185.8279729,2061392.25855779,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2075,"COD",643427.683801575,125123.727081824,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2075,"ATF",1693643.58390918,614478.343070997,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2076,"POL",3425793.44626108,2021619.67289368,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2076,"COD",640032.861809688,130655.343162981,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2076,"ATF",1705248.90191141,620790.400401729,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2077,"POL",3358330.46143212,1959111.21960781,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2077,"COD",634894.828286147,136328.350843027,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2077,"ATF",1693436.04342107,616739.598464051,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2078,"POL",3197302.77817034,1831527.59958577,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2078,"COD",624075.318934358,135786.859805289,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2078,"ATF",1660526.37075127,600060.450698573,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2079,"POL",3299863.3869982,1906854.32868293,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2079,"COD",616852.293606015,129992.339901264,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2079,"ATF",1650635.69215056,593948.695548875,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2080,"POL",3280126.85797397,1912044.31322738,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2080,"COD",618371.581045611,125950.182580556,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2080,"ATF",1655784.06941426,599091.124740108,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2081,"POL",3102391.48489925,1768836.07174971,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2081,"COD",611031.284949195,119293.852602221,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2081,"ATF",1620288.77894815,581603.606453234,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2082,"POL",3350970.09463346,1952364.32158974,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2082,"COD",608477.729726315,113441.901588378,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2082,"ATF",1632074.66728065,587777.159879392,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2083,"POL",3404210.93967867,2009286.60731605,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2083,"COD",614344.885234388,112301.937865743,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2083,"ATF",1660112.12813084,606687.098245374,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2084,"POL",3560177.78518255,2134723.46087668,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2084,"COD",626263.510810327,119950.31734935,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2084,"ATF",1704799.71194767,637646.682626893,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2085,"POL",3541591.23244615,2108956.21858899,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2085,"COD",631468.005552009,131118.865845846,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2085,"ATF",1725396.95283767,657190.471384031,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2086,"POL",3266818.22836641,1899613.63083264,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2086,"COD",627361.837840364,137743.315674734,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2086,"ATF",1705993.94245113,652075.40066625,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2087,"POL",3532878.73560592,2070130.78513222,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2087,"COD",624529.383579637,143809.128990671,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2087,"ATF",1704795.60819586,649423.160853221,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2088,"POL",3235946.57177803,1873282.24332409,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2088,"COD",617362.138825629,146971.60316192,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2088,"ATF",1689722.09491021,639987.271029076,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2089,"POL",3161828.11287959,1794876.86619949,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2089,"COD",598552.042220335,137478.22357041,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2089,"ATF",1642198.2924155,605278.36434694,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2090,"POL",3164806.50220832,1798401.49964394,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2090,"COD",589064.04413188,129630.203521982,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2090,"ATF",1619472.90072893,582008.920841426,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2091,"POL",3438840.30793758,2021303.86521248,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2091,"COD",591600.843663223,128005.248602181,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2091,"ATF",1646318.23666903,586003.634350086,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2092,"POL",3498598.70309948,2097087.60500378,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2092,"COD",598510.022809945,130840.496229366,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2092,"ATF",1696010.77126786,610579.111373004,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2093,"POL",3387841.8427593,1995499.40183706,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2093,"COD",598533.112622774,133534.739146177,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2093,"ATF",1697394.00622272,614528.074332428,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2094,"POL",3591176.74843946,2145997.26436102,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2094,"COD",604849.383546743,141466.705639217,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2094,"ATF",1734500.97832681,640919.361348201,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2095,"POL",3211207.89320019,1854771.54320698,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2095,"COD",598586.798061228,141754.014168041,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2095,"ATF",1700722.12815561,630629.434501173,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2096,"POL",3368454.80353839,1950863.31792386,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2096,"COD",597498.649724926,138437.629087848,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2096,"ATF",1685050.73206298,624688.355731318,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2097,"POL",3539346.80336953,2100232.34796745,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2097,"COD",605382.967662412,139172.237648698,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2097,"ATF",1715114.48832161,644004.344224362,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2098,"POL",3414310.45392995,2023919.8574394,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2098,"COD",610526.817135864,134138.701322302,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2098,"ATF",1726693.42827428,652261.289729382,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2099,"POL",3348467.99364786,1952852.64677482,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2099,"COD",613348.508870804,125681.339697434,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
2099,"ATF",1707675.01677332,638840.116138207,0,"ssp245","F0","WGOA","Rpath","pcod_rec_pp"
1991,"POL",2884927.16511783,1690895.40603404,87828.010002781,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
1991,"COD",399280.293878193,93224.2373585632,64466.829990571,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
1991,"ATF",1554327.80462664,597326.97740596,16958.380011156,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
1992,"POL",2892495.91324268,1696087.27813365,90585.189961806,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
1992,"COD",371842.900083054,88999.2287874369,78966.500089317,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
1992,"ATF",1551901.37581743,598021.211707819,20482.180062468,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
1993,"POL",2886917.46017875,1690078.21042351,108230.180085742,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
1993,"COD",375328.175429555,91984.46817467,45849.170066118,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
1993,"ATF",1551566.34683954,599298.159270716,18294.449920618,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
1994,"POL",2891612.89701311,1691340.87032149,100412.359942985,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
1994,"COD",374238.505424238,92168.0244909248,45610.579965874,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
1994,"ATF",1547453.431915,598480.508802417,21993.239976229,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
1995,"POL",2920445.2429594,1709974.75171492,69168.129925675,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
1995,"COD",354241.118245692,88060.9264831689,67907.179992219,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
1995,"ATF",1548788.07321952,599203.455585779,17415.490044603,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
1996,"POL",2949537.49989699,1727520.76771419,49825.8700384,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
1996,"COD",348901.269856949,89289.8998161644,55391.660096973,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
1996,"ATF",1545296.54167072,597141.15385086,21555.609900557,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
1997,"POL",2946193.76182491,1722365.56372477,84179.649971753,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
1997,"COD",339607.871812025,88455.8466619866,58920.579990637,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
1997,"ATF",1547340.93937387,596389.731746862,14758.279890696,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
1998,"POL",3007840.54757787,1762267.82292695,5428.379997642,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
1998,"COD",338402.008126062,87897.0996300377,50218.950113863,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
1998,"ATF",1552042.17068945,596282.511778416,12377.190009373,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
1999,"POL",2993956.26360435,1751820.3586859,90556.900062537,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
1999,"COD",323385.504513683,83134.3281978233,66264.67009813,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
1999,"ATF",1556822.57219736,596729.653748177,14649.229924965,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2000,"POL",3049484.66889728,1789601.2235707,5552.830105466,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2000,"COD",321234.70478313,82993.6306736087,53384.869944958,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2000,"ATF",1555589.60333769,595731.530286997,22993.75009338,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2001,"POL",3082953.38628358,1808450.38491623,3452.299978517,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2001,"COD",327836.052151014,85350.6677932879,40517.409954733,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2001,"ATF",1559150.39699574,597017.281545479,17416.199986059,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2002,"POL",3117695.91098478,1828996.8919311,1698.029945361,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2002,"COD",329657.199807253,86672.396799144,41567.989960821,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2002,"ATF",1561074.36729579,598208.760306624,20173.560012907,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2003,"POL",3105660.59060301,1817041.08768011,48590.077011908,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2003,"COD",321002.232869284,86072.6548698382,52365.755088864,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2003,"ATF",1552272.45436907,595288.634146958,30169.771891001,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2004,"POL",3100496.17999595,1811816.72016729,62434.439922489,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2004,"COD",310907.346053104,86861.6844619175,56450.241969657,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2004,"ATF",1557805.52630999,597533.747722124,15634.908041003,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2005,"POL",3085140.75609541,1801622.59658072,78302.791927256,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2005,"COD",308747.712383036,89355.0329510825,47523.779925577,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2005,"ATF",1557456.93296847,596651.527725103,19923.573051558,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2006,"POL",3088115.70042571,1805154.79373703,68928.307992488,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2006,"COD",305285.425387622,89662.8420266119,47767.079961499,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2006,"ATF",1552052.55675712,593803.972010943,27622.698918064,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2007,"POL",3108388.6659623,1820162.18935033,51572.307003871,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2007,"COD",298656.827987615,86970.5841575916,51812.178003779,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2007,"ATF",1552833.11070127,593773.096946291,25346.986980543,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2008,"POL",3122657.32782491,1829614.82622622,50786.206014733,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2008,"COD",288014.19715692,83738.4257426123,58386.384025578,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2008,"ATF",1551453.5168298,592951.977723493,29205.939969489,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2009,"POL",3143273.39859891,1841984.8200306,41549.503075916,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2009,"COD",284535.848347064,83301.5655360441,51788.980009351,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2009,"ATF",1555113.02563569,594046.266118116,24831.742038702,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2010,"POL",3136117.03112817,1835292.14585186,73443.384226643,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2010,"COD",260387.074378808,76717.5680514182,76954.154598455,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2010,"ATF",1558263.17274182,594362.564843561,24339.446470918,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2011,"POL",3141056.08768375,1838289.75061505,77694.479623666,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2011,"COD",234318.516143285,69543.3060352226,83710.475394165,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2011,"ATF",1557071.61028742,592792.103233455,30911.821764055,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2012,"POL",3133568.47204365,1833854.71164897,98934.691224094,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2012,"COD",216652.39880077,64116.8215124414,76871.109994854,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2012,"ATF",1567597.98995377,595605.767059271,20761.909908427,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2013,"POL",3129803.3271359,1832301.64727678,90796.631609659,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2013,"COD",207097.746004189,61173.0549874287,66829.781618954,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2013,"ATF",1575636.64297929,596480.791969859,21809.3123161,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2014,"POL",3087331.43236134,1803398.13573914,138948.061996125,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2014,"COD",180191.44732662,54326.1747660013,83491.72820457,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2014,"ATF",1567912.16262094,590069.752717628,36524.501530691,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2015,"POL",3045526.28555765,1775739.07919012,162807.64603073,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2015,"COD",157932.722055918,48934.4411406065,77689.992014231,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2015,"ATF",1577268.81804826,588791.535950363,19296.587221708,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2016,"POL",3007798.29217938,1753763.79832681,173086.352394527,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2016,"COD",147656.615382295,47339.0097704077,62867.327429592,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2016,"ATF",1586289.94323646,586210.878732567,19976.294186812,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2017,"POL",2976739.35759481,1738811.22499638,184220.028529305,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2017,"COD",147736.144697943,50239.6743054142,48204.214674581,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2017,"ATF",1591593.27599985,581990.660087748,27053.508990172,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2018,"POL",2968841.33230651,1740812.46211736,150815.192171791,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2018,"COD",174522.229212124,61112.9039308985,14681.29819652,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2018,"ATF",1607270.2111573,582229.748408732,18870.25094355,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2019,"POL",2976191.20523764,1750709.51749398,110649.271555557,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2019,"COD",197788.813002527,66355.8766877763,15200.420583165,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2019,"ATF",1614692.32773615,580069.536802079,24567.051964421,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2020,"POL",2989817.05917328,1764764.68129275,99971.064888454,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2020,"COD",228008.227043977,75553.8835635291,6085.249338733,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2020,"ATF",1626339.56280138,581529.231463313,21115.899302007,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2021,"POL",2873146.92981371,1679597.2679706,93869.858770329,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2021,"COD",243246.74893498,79035.5329428773,18686.812307248,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2021,"ATF",1626538.30147122,577597.515140095,9846.300133144,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2022,"POL",2854426.18902035,1661321.53515705,123494.034078862,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2022,"COD",254782.35284301,77651.9968418003,25387.705315903,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2022,"ATF",1619062.62834578,570473.645458647,11531.831681252,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2023,"POL",3144052.94849759,1897144.45532524,124964.845430032,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2023,"COD",279121.230913604,79047.462976763,21018.296907485,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2023,"ATF",1675683.41208411,600902.454188534,9114.887408711,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2024,"POL",3257967.66184865,1996468.91876483,0,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2024,"COD",321309.132101762,88233.2200763552,0,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2024,"ATF",1744221.80044801,645299.778796468,0,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2025,"POL",3239968.3280342,1972451.4991887,0,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2025,"COD",353443.120855361,96817.6043882708,0,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2025,"ATF",1780387.59700615,674980.68511644,0,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2026,"POL",3188923.28304897,1924776.56641721,0,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2026,"COD",377791.28473967,106697.761885837,0,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2026,"ATF",1793513.22717636,690382.474355629,0,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2027,"POL",3106506.74313277,1840343.04116646,0,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2027,"COD",392981.440830192,114020.061486318,0,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2027,"ATF",1768029.3217759,678191.122399671,0,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2028,"POL",3217225.69461921,1928805.88556224,0,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2028,"COD",409294.996604557,120036.623987841,0,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2028,"ATF",1775362.93056894,679786.041566593,0,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2029,"POL",2868994.85195929,1685300.19819915,0,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2029,"COD",418697.031239291,120295.485803888,0,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2029,"ATF",1736213.0457974,653532.350222963,0,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2030,"POL",3020259.56333771,1776106.93833957,0,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2030,"COD",427089.302367004,118262.102543895,0,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2030,"ATF",1709553.89683452,626012.303029507,0,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2031,"POL",3006423.68703296,1784607.20258027,0,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2031,"COD",438304.889413104,117829.405793681,0,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2031,"ATF",1707917.2579822,614059.061770317,0,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2032,"POL",2857551.36549548,1665968.35237614,0,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2032,"COD",442828.468176456,114507.262731009,0,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2032,"ATF",1671611.04070382,586385.415951379,0,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2033,"POL",2821827.69858209,1640808.55571613,0,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2033,"COD",450535.147781509,112419.825476125,0,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2033,"ATF",1649288.2264789,569346.26925914,0,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2034,"POL",3014671.62618155,1780708.04893694,0,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2034,"COD",461694.676869551,112112.401741411,0,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2034,"ATF",1653845.20780985,570603.109794642,0,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2035,"POL",3334314.63693265,2049966.64453616,0,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2035,"COD",484832.160055996,119076.455187701,0,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2035,"ATF",1730288.44474697,620155.118160576,0,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2036,"POL",3342346.39948916,2063843.33966329,0,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2036,"COD",505678.784654686,127840.586904502,0,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2036,"ATF",1790709.14724425,672637.467067937,0,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2037,"POL",3264111.19802901,1989052.12591856,0,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2037,"COD",516915.139298507,133244.958305524,0,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2037,"ATF",1809857.4097092,703228.832340873,0,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2038,"POL",2947182.92455567,1722763.04639587,0,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2038,"COD",513315.624508632,132205.97000025,0,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2038,"ATF",1750235.4133736,680950.327999061,0,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2039,"POL",3042622.78727136,1766127.44531596,0,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2039,"COD",509740.47680968,131410.643760805,0,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
2039,"ATF",1706717.08172655,656520.229321958,0,"ssp585","F0","WGOA","Rpath","pcod_rec_pp"
